productid,rawmaterialid,qtyinkg
15016,RM802,0.02
15016,RM020,7.0
15016,RM1201,0.765
15016,RM092,0.7
15016,RM101,0.5
15016,RM105,0.27
15016,RM122,0.05
15016,RM050,26.5
40027,RM200,4.0
00120,RM1100,78.5
00120,RM131,8.0
20151,RM002,8.5
20151,RM006,1.5
20151,RM050,19.5
20151,RM122,0.09
20151,RM9400,0.4
20151,RM9803,0.25
71286,RM1100,80.15
71286,RM200,1.2
71286,RM304,1.97
71286,RM502,1.2
16117,RM183,0.141
16117,RM1101,80.15
21003,RM705,0.005
21003,RM517,0.03
21003,RM222,0.017
21003,RM200,15.8
21003,RM1104,47.85
21516,RM1104,47.85
21516,RM200,15.8
21516,RM222,0.017
21516,RM517,0.03
21516,RM705,0.005
ADV0202,RM005,10.0
ADV0202,RM050,21.0
ADV0202,RM083,3.3
ADV0202,RM092,0.25
ADV0202,RM102,0.15
41496,RM502,1.3
41496,RM400,2.5
41496,RM200,1.8
41496,RM1100,80.0
82001,RM200,4.48
82001,RM802,0.72
82001,RM030,31.5
82001,RM031,31.5
82001,RM1201,4.5
82001,RM122,0.18
82001,RM050,108.0
80014,RM005,45.5
80014,RM1201,3.5
80014,RM050,98.0
80014,RM200,32.5
16004,RM1100,78.5
16004,RM1313,0.3
16004,RM200,4.5
16004,RM600,0.066
16004,RM801,0.007
41246,RM960,1.02
41246,RM959,2.1
41246,RM502,0.085
41246,RM200,0.5
41246,RM1101,80.15
40027,RM502,2.25
40027,RM504,3.0
40027,RM050,25.0
40027,RM1201,0.75
80014,RM802,0.65
80014,RM9602,0.65
16703,RM1313,0.18
16703,RM204,1.8
51503,RM502,1.67
51503,RM304,0.017
51503,RM200,2.5
51503,RM1102,80.15
20026,RM004,20.0
20026,RM122,0.2
20026,RM050,3.5
20026,RM200,16.0
20026,RM606,0.12
61710,RM1102,72.2
61710,RM1313,0.015
61710,RM204,1.2
61710,RM605,0.18
61710,RM606,4.5
10062,RM188,7.0
10005,RM188,16.0
10005,RM187,10.0
10005,RM101,1.5
10005,RM092,1.0
10005,RM090,4.0
10005,RM079,6.0
10005,RM050,8.0
15001,RM1201,2.2
15001,RM051,30.0
15001,RM002,8.7
15001,RM006,2.0
15001,RM801,0.01
15001,RM600,0.007
15001,RM200,6.39
15001,RM505,0.08
15001,RM390,0.05
50015,RM135,0.3
50015,RM122,0.06
50015,RM1201,0.5
50015,RM050,19.0
50015,RM002,7.0
50015,RM992,1.5
50015,RM200,1.2
50015,RM901,0.6
31724B,RM1100,80.15
31724B,RM300,0.28
31724B,RM304,4.95
42001,RM030,23.5
42001,RM031,20.0
42001,RM1201,6.5
42001,RM050,118.0
42001,RM517,4.94
42001,RM200,4.322
42001,RM1313,0.936
42001,RM400,3.09
22001,RM700,0.46
22001,RM517,0.94
22001,RM390,0.3
22001,RM200,20.7
22001,RM197,0.35
22001,RM1201,6.7
22001,RM050,104.0
22001,RM031,21.5
22001,RM030,20.0
86516,RM1102,80.15
30137,RM006,1.5
30137,RM101,1.5
30137,RM103,1.5
50124,RM700,0.115
50124,RM1011,12.77
50124,RM056,26.0
50124,RM006,1.5
50124,RM002,4.3
50132,RM089,0.15
50132,RM092,1.0
50132,RM200,0.38
80015,RM802,0.7
80015,RM1201,2.0
80015,RM054,78.0
80015,RM002,25.0
64001,RM092,2.0
64001,RM011,14.0
91010,RM1102,72.2
91010,RM304,0.02
91010,RM1313,0.025
91010,RM517,0.03
91010,RM200,3.5
30013,RM092,0.25
30013,RM006,1.0
90013,RM020,1.5
90013,RM050,5.0
90013,RM1201,0.1
90013,RM092,0.1
90013,RM382,0.262
90013,RM1313,0.303
90013,RM390,0.875
90014,RM020,1.6
90014,RM050,5.0
90014,RM1201,0.2
90014,RM092,0.1
90014,RM505,0.694
90014,RM1313,0.007
90014,RM390,0.861
20027,RM220,0.01
20027,RM200,23.5
20027,RM104,0.9
20027,RM101,0.9
20027,RM056,14.5
20027,RM006,1.0
20027,RM002,6.5
20027,RM122,0.085
41711,RM1102,72.2
41711,RM200,3.0
41711,RM400,0.11
41711,RM517,0.01
64005,RM9802,0.0
40031,RM005,1.2
40031,RM1201,0.1
40031,RM050,0.8
40031,RM502,0.165
40031,RM400,0.013
40031,RM200,0.28
30041,RM313,0.1
30041,RM312,0.02
30041,RM200,0.02
30041,RM1201,0.1
30041,RM050,1.6
30041,RM005,0.7
PF101,RM005,7.0
PF101,RM050,44.0
PF101,RM079,0.5
PF101,RM101,1.0
PF101,RM103,1.0
PF101,RM220,0.01
PF102,RM005,9.0
PF102,RM050,42.0
PF102,RM079,0.5
PF102,RM101,1.0
PF102,RM103,1.0
PF102,RM220,0.01
50016,RM005,1.8
50016,RM050,3.8
50016,RM1201,0.25
50016,RM505,1.55
50016,RM200,0.387
50016,RM701,0.051
50016,RM700,0.05
86701,RM1102,72.2
86701,RM1313,0.005
86701,RM200,3.5
86701,RM304,0.08
86701,RM517,0.095
81707,RM1102,72.2
81707,RM1313,0.08
81707,RM200,2.1
81707,RM300,0.1
81707,RM606,0.15
81707,RM801,0.01
MT4101,RM1107,50.5
MT4101,RM200,0.7
MT4101,RM507,0.03
MT4101,RM517,0.52
MT4101,RM400,0.15
MT4101,RM1313,0.17
MT4101,RM304,0.03
MT4101,RM705,0.07
MT4101,RM918,3.0
MT4101,RM910,0.18
40030,RM1008,0.17
40030,RM200,0.51
40030,RM390,0.085
40030,RM400,0.135
40030,RM505,0.305
40030,RM005,1.3
40030,RM050,5.15
40030,RM1201,0.25
41712,RM1102,72.2
41712,RM200,3.0
41712,RM400,0.02
41712,RM517,0.095
HONEY 101,RM1100,103.0021
HONEY 101,RM1313,0.0075
HONEY 101,RM200,0.05
HONEY 101,RM505,0.013
HONEY 101,RM700,0.007
17002,RM030,4.0
17002,RM031,15.0
17002,RM050,12.0
17002,RM1010,0.17
17002,RM1201,1.0
17002,RM122,0.08
17002,RM1313,0.95
17002,RM204,8.0
51001,RM1102,72.2
51001,RM502,1.75
51001,RM304,0.02
51001,RM517,1.7
51001,RM705,0.02
41006,RM600,0.26
41006,RM400,2.8
41006,RM1313,0.22
41006,RM1102,72.2
51002,RM517,1.7
51002,RM705,0.02
60046,RM002,10.0
60046,RM050,25.0
60046,RM1201,2.0
60046,RM200,17.0
60046,RM802,0.04
60046,RM310,0.02
17002,RM302,0.17
17002,RM505,1.24
17002,RM703,0.17
31230,RM1100,78.2
31230,RM204,0.09
31230,RM300,4.45
30013,RM106,0.8
61533,RM200,0.175
61533,RM309,0.01
31230,RM304,8.0
16744,RM1102,80.15
16744,RM1313,0.14
16744,RM200,1.5
16744,RM606,1.1
15036,RM002,8.0
15036,RM006,1.0
15036,RM050,25.0
MT6001,RM005,47.5
MT6001,RM054,101.0
MT6001,RM1201,3.5
MT6001,RM910,34.0
MT6001,RM602,13.6
31006,RM1101,81.4
31006,RM1313,0.18
31006,RM300,2.5
31006,RM200,0.6
31007,RM1101,81.4
31007,RM1313,0.18
31007,RM304,1.0
31007,RM300,3.0
40029,RM005,1.6
40029,RM1201,0.24
40029,RM050,4.3
40029,RM092,0.1
40029,RM400,0.0273
40029,RM200,1.078
40029,RM504,0.7
40029,RM502,0.024
40028,RM505,0.64
40028,RM400,1.26
40028,RM200,0.138
40028,RM1313,0.022
40028,RM1201,0.2
40028,RM092,0.15
40028,RM050,4.3
40028,RM005,1.6
64005,RM1201,0.1
64005,RM050,0.8
64005,RM011,1.2
64005,RM605,0.175
64005,RM300,0.0103
64005,RM200,0.35
34007,RM313,0.222
34007,RM200,0.104
34007,RM197,0.006
34007,RM1201,0.1
34007,RM050,0.8
34007,RM011,1.2
53080,RM033,2.0
53080,RM050,5.7
53080,RM1201,0.15
53080,RM122,0.0018
53080,RM135,0.09
MT9101,RM918,0.2
MT9101,RM910,3.0
MT9101,RM517,1.3
MT9101,RM304,0.29
MT9101,RM200,0.8
MT9101,RM1313,-0.865
MT9101,RM1107,50.5
10003,RM003,15.0
61002,RM1101,81.4
61002,RM1313,0.18
61002,RM200,1.3
61002,RM600,0.2
30040,RM519,0.425
30040,RM313,1.685
30040,RM304,3.75
30040,RM200,1.6
30040,RM1201,1.0
30040,RM050,25.0
30040,RM005,3.25
53080,RM204,0.36
53080,RM901,0.28
53080,RM992,0.49
61711,RM1102,72.2
61711,RM204,3.1
61711,RM606,0.55
41724,RM1102,72.2
41724,RM1313,0.42
41724,RM204,2.6
41724,RM304,0.07
41724,RM400,0.35
41724,RM517,1.4
41724,RM705,0.18
41725,RM1102,72.2
41725,RM1313,0.08
41725,RM204,4.0
41725,RM400,0.2
41725,RM517,0.1
40039,RM005,1.6
40039,RM050,4.6
40039,RM1201,0.2
40039,RM204,0.7
40039,RM400,0.327
40039,RM502,0.641
15017,RM005,2.0
15017,RM050,4.75
15017,RM1201,0.2
15017,RM092,0.1
15017,RM204,0.92
15017,RM1313,0.015
15017,RM505,0.0061
15017,RM390,0.003
20048,RM005,1.9
20048,RM050,4.2
20048,RM1202,0.15
20048,RM204,1.668
20048,RM9803,0.064
20048,RM9802,0.027
91704,RM1107,50.5
91704,RM911,4.0
MT1601,RM1107,50.5
MT1601,RM1313,0.55
MT1601,RM917,4.0
MT1601,RM918,0.4
21106,RM1100,78.2
21106,RM222,0.08
20370,RM204,29.5
31515,RM304,2.0
16005,RM1102,80.15
16005,RM1313,0.04
16005,RM200,7.5
16005,RM606,0.4
20370,RM001,12.5
91712,RM1102,80.15
91712,RM1313,0.075
91712,RM200,4.4
91712,RM304,0.295
91712,RM517,0.88
15071,RM006,0.65
15071,RM092,1.0
15071,RM002,9.8
20370,RM104,0.21
31515,RM300,2.1
20048,RM606,0.02
40040,RM005,6.0
40040,RM1201,0.85
40040,RM050,16.5
40040,RM204,1.3
40040,RM502,2.145
40040,RM400,0.13
220,RM005,4.0
220,RM130,0.565
220,RM133,0.4
0052,RM221,0.065
0052,RM005,4.93
MT2001,RM911,0.75
63505,RM033,1.6
63505,RM034,0.58
63505,RM043,0.175
63505,RM060,0.025
63505,RM090,0.04
63505,RM101,0.35
63505,RM122,0.0035
63505,RM300,0.05
63505,RM602,1.99
63505,RM802,0.04
40030,RM1313,0.0016
40030,RM092,1.0
61004,RM801,0.065
61004,RM606,3.34
61004,RM602,0.085
61004,RM200,2.8
61004,RM1102,72.2
21518,RM1102,73.0
21518,RM200,7.0
21518,RM802,0.007
91503,RM1105,52.0
10003,RM188,16.0
16701,RM1102,72.2
16701,RM1313,0.2
16701,RM200,4.0
16701,RM300,0.02
16701,RM600,0.04
31008,RM1100,78.5
31008,RM304,15.0
31008,RM300,2.0
40094,RM1016,1.7
40094,RM200,4.35
40094,RM390,0.073
40094,RM504,0.743
40094,RM505,5.93
40094,RM004,1.9
40094,RM051,14.5
40094,RM120,0.02
40094,RM1201,1.9
40094,RM002,13.0
20210N,RM002,9.0
86503,RM1101,81.4
86503,RM200,1.6
90015,RM005,1.6
90015,RM050,5.0
90015,RM1201,0.4
90015,RM1313,0.009
90015,RM200,0.12
90015,RM390,0.235
90015,RM504,0.06
50003,RM001,1.5
50003,RM050,4.5
50003,RM1201,0.2
50003,RM517,0.086
50003,RM702,0.016
50003,RM502,0.0086
50003,RM200,2.0
60049,RM001,10.0
60049,RM050,30.0
60049,RM1201,1.0
60049,RM606,8.82
60049,RM200,11.5
60049,RM600,0.42
40002,RM984,0.15
40002,RM960,0.12
40002,RM517,0.325
40002,RM400,0.083
40002,RM200,0.97
40002,RM1201,0.2
40002,RM105,0.2
40002,RM050,4.5
40002,RM005,1.6
16501,RM803,0.015
16501,RM802,0.009
16501,RM600,0.065
16501,RM183,0.7
16501,RM200,2.9
61401,RM1101,80.15
61401,RM1313,0.092
61401,RM300,0.07
61401,RM600,1.43
61401,RM802,0.055
20030,RM702,0.0021
20030,RM517,0.04
20030,RM313,0.0043
20030,RM200,2.3
20030,RM197,0.013
20030,RM1201,0.12
20030,RM092,0.1
20030,RM050,4.5
20030,RM002,1.7
61016N,RM1100,80.15
61016N,RM200,2.58
61016N,RM600,0.275
86702,RM1102,72.2
86702,RM200,4.5
86702,RM304,0.025
86702,RM517,0.12
41713,RM1102,72.2
41713,RM1313,0.15
41713,RM200,4.2
41713,RM400,0.26
41713,RM517,0.24
91713,RM1102,72.2
91713,RM1313,0.01
91713,RM200,6.0
91713,RM304,0.01
91713,RM517,0.06
40027,RM005,3.55
30149,RM311,1.5
30149,RM304,5.2
30149,RM204,0.43
91704,RM183,0.03
91704,RM517,0.35
91704,RM705,0.16
91704,RM910,4.0
MT15019,RM002,2.0
MT15019,RM054,4.0
MT15019,RM092,0.4
MT15019,RM1201,0.6
MT15019,RM1313,0.035
MT15019,RM505,0.1
MT15019,RM911,2.0
MT15019,RM912,0.45
17001,RM030,0.9
17001,RM031,0.9
17001,RM050,5.2
17001,RM1201,0.26
17001,RM1313,0.0128
17001,RM200,0.81
17001,RM517,0.0026
80016,RM005,1.5
80016,RM050,4.5
80016,RM1201,0.3
80016,RM092,0.1
80016,RM200,1.5
80016,RM802,0.04
80016,RM310,0.003
41713,RM600,0.01
91713,RM702,0.01
UD10012,RM169,16.0
MT14021,RM002,2.0
MT14021,RM054,4.0
MT14021,RM092,0.4
MT14021,RM1201,0.6
MT14021,RM1313,0.05
MT14021,RM300,0.05
MT14021,RM912,1.0
86004,RM951,0.18
86004,RM310,0.04
86004,RM1107,50.5
ADV001,RM005,5.2
ADV001,RM006,0.18
ADV001,RM105,0.6
ADV002,RM005,5.64
ADV002,RM006,0.18
ADV002,RM081,0.18
MT2001,RM002,1.55
MT2001,RM054,2.0
MT2001,RM092,0.1
MT2001,RM1201,0.1
MT2001,RM200,0.5
MT2001,RM910,0.5
85005,RM005,48.0
85005,RM1201,3.4
85005,RM050,105.0
85005,RM951,1.36
85005,RM950,4.09
85005,RM200,40.95
MT1501,RM002,1.3
MT1501,RM003,0.5
MT1501,RM1201,0.24
MT1501,RM092,0.25
MT1501,RM050,4.800753
MT1501,RM918,1.0
MT1501,RM517,0.019
15083,RM002,4.0
15083,RM005,8.0
15083,RM050,25.0
15083,RM1201,2.0
15083,RM1313,0.17
15083,RM200,7.5
15083,RM505,0.15
15083,RM605,0.1
PF103,RM002,5.5
PF103,RM006,2.0
PF103,RM058,44.0
PF103,RM101,1.0
PF103,RM103,1.0
PF103,RM220,0.01
61635,RM1101,81.4
61635,RM197,0.175
TP4001,RM041,25.0
TP4001,RM042,7.0
TP4001,RM048,18.0
TP4001,RM060,0.1
TP4001,RM072,0.4
TP4001,RM401,0.004
TP4001,RM984,0.035
60050,RM005,1.35
60050,RM092,0.06
60050,RM1201,0.28
60050,RM050,4.0
60050,RM1313,0.002
60050,RM200,1.45
60050,RM600,0.295
31901,RM041,30.0
31901,RM045,18.0
31901,RM060,0.1
31901,RM072,0.5
31901,RM304,0.2
60052,RM005,1.5
60052,RM050,3.0
60052,RM092,0.1
60052,RM1201,0.2
60052,RM200,0.18
60052,RM606,2.5
60052,RM802,0.0075
60052,RM803,0.0015
60052,RM602,0.0083
ADV005,RM002,1.425
ADV005,RM101,0.025
ADV005,RM104,0.045
ADV005,RM122,0.005
ADV005,RM230,1.5
61005,RM1107,50.5
61005,RM200,0.65
61005,RM605,0.025
86003,RM1107,50.5
86003,RM304,0.009
86003,RM310,0.009
86003,RM200,0.16
51004,RM1107,50.5
51004,RM505,0.06
51004,RM705,0.0025
51004,RM200,0.1
51004,RM502,0.01
90009,RM002,43.0
20031,RM700,0.02
20031,RM505,0.14
20031,RM200,41.2
20031,RM197,0.03
20031,RM1201,6.1
20031,RM050,88.5
20031,RM002,31.7
20035,RM700,0.01
20035,RM505,0.38
20035,RM200,35.89
20035,RM1201,7.0
20035,RM050,100.0
20035,RM005,34.0
90009,RM1201,3.1
90009,RM050,99.5
90009,RM200,31.5
90009,RM700,1.85
90009,RM197,0.938
90009,RM701,0.122
20036,RM002,6.5
20036,RM004,1.0
20036,RM056,14.5
20036,RM122,0.047
20036,RM101,0.9
20036,RM104,0.9
20036,RM200,23.5
20037,RM005,22.8
20037,RM122,0.04
20037,RM101,0.6
20037,RM104,0.6
20037,RM200,16.0
20199,RM050,20.0
20199,RM003,3.0
40027,RM984,0.05
70096,RM1201,1.9
70096,RM050,29.0
70096,RM005,5.5
70096,RM705,0.665
70096,RM701,0.288
70096,RM304,0.3
70096,RM1008,2.64
90005,RM1201,0.1
90005,RM105,0.1
60047,RM005,5.0
60047,RM1201,0.26
60047,RM092,0.06
60047,RM200,1.625
60047,RM606,0.13
60047,RM1015,0.234
60047,RM1313,0.001
UD10012,RM919,86.0
60008N,RM005,5.35
60008N,RM092,0.06
60008N,RM1201,0.28
60008N,RM1313,0.0015
60008N,RM200,1.45
60008N,RM600,0.295
60048,RM600,0.295
60048,RM200,1.45
60048,RM1313,0.0015
60048,RM1201,0.28
60048,RM092,0.06
60048,RM005,5.35
20029,RM505,0.033
20029,RM200,7.92
20029,RM1313,0.0022
20029,RM122,0.09
20029,RM1201,0.88
20029,RM050,26.5
20029,RM005,11.0
20041,RM015,13.4
20041,RM006,5.4
20041,RM122,0.04
20041,RM101,0.6
20041,RM104,0.6
20041,RM200,20.0
20199,RM200,11.0
20199,RM122,0.04
20199,RM103,0.3
20199,RM101,0.3
20199,RM005,5.4
UD10012,RM16UD10027,0.0
61701,RM1102,72.2
61701,RM1313,0.17
61701,RM200,3.0
61701,RM300,1.0
61701,RM602,2.3
61701,RM802,0.23
61702,RM1102,72.2
61702,RM1313,0.23
61702,RM200,2.5
61702,RM400,0.22
61702,RM602,0.2
71701,RM1102,72.2
71701,RM1313,0.04
71701,RM200,2.5
71701,RM304,0.46
71701,RM502,0.1
71701,RM517,0.46
31705,RM1102,72.2
31705,RM1313,0.01
31705,RM200,1.0
31705,RM300,0.11
31705,RM304,1.6
41721,RM1102,72.2
41721,RM1313,0.08
41721,RM200,1.2
41721,RM400,0.22
91714,RM1102,72.2
91714,RM1313,0.09
91714,RM200,3.8
91714,RM304,0.26
91714,RM502,0.05
91714,RM517,1.2
41705,RM1102,72.2
41705,RM1313,0.4
41705,RM200,3.1
41705,RM304,0.08
41705,RM400,0.35
41705,RM507,0.08
41705,RM517,1.5
41705,RM705,0.2
20042,RM002,8.0
20042,RM003,2.8
20042,RM101,0.4
20042,RM104,0.8
20042,RM122,0.1
20042,RM081,0.1
20042,RM204,25.0
20042,RM202,3.0
20042,RM9606,0.1
24002,RM220,0.005
24002,RM204,1.0
24002,RM037,1.0
60055,RM605,1.18
60055,RM400,1.7
60055,RM200,40.86
60055,RM1201,6.0
60055,RM050,111.0
60055,RM005,48.0
93002,RM517,2.25
93002,RM511,5.27
93002,RM313,0.73
93002,RM200,4.37
93002,RM1313,1.1
93002,RM1201,3.0
93002,RM050,114.0
93002,RM033,49.0
ADV105,RM080,2.0
51706,RM1102,80.15
51706,RM200,4.1
51706,RM502,0.1
51706,RM517,0.17
61652,RM1101,80.15
61652,RM1313,0.006
61652,RM200,1.1
61652,RM400,0.55
61652,RM600,0.35
61707,RM600,0.07
61707,RM400,0.12
ADV0101,RM040,20.0
ADV0101,RM042,8.0
ADV0101,RM047,16.0
ADV0101,RM050,32.0
ADV0101,RM060,0.3
ADV0101,RM061,0.5
ADV0101,RM083,9.0
33001,RM304,6.0
33001,RM300,0.3
33001,RM1313,0.5
33001,RM1201,1.0
33001,RM050,15.0
33001,RM033,7.0
53003,RM517,5.0
53003,RM313,0.2
53003,RM200,2.0
53003,RM197,0.7
53003,RM1201,1.0
53003,RM050,15.0
53003,RM033,7.0
43002,RM502,7.5
43002,RM400,0.9
43002,RM1313,0.2
43002,RM1201,1.0
43002,RM050,15.0
43002,RM033,7.0
60054,RM605,0.06
60054,RM400,0.24
60054,RM200,29.95
60054,RM1201,6.0
60054,RM050,108.0
60054,RM005,42.0
ADV0770,RM005,15.0
ADV0770,RM122,0.05
ADV0770,RM151,65.0
ADV0770,RM153,5.0
ADV0770,RM154,10.0
24003,RM037,1.0
24003,RM204,0.9
24003,RM519,0.0125
24003,RM982,0.0009
34008,RM037,1.9
34008,RM981,0.18
34008,RM520,0.05
34008,RM200,0.16
23001,RM992,0.03
23001,RM705,0.02
23001,RM517,0.18
23001,RM200,4.0
23001,RM1201,1.5
23001,RM033,30.0
93001,RM033,30.0
93001,RM517,2.1
93001,RM200,1.0
93001,RM313,0.08
93001,RM197,0.05
42002,RM400,0.17
42002,RM200,7.4
42002,RM1201,1.8
42002,RM050,21.5
42002,RM031,6.2
42002,RM030,6.0
52001,RM517,3.75
52001,RM200,3.15
52001,RM1201,1.6
52001,RM050,25.0
52001,RM031,6.3
52001,RM030,6.3
72001,RM705,1.192
72001,RM200,3.73
72001,RM1201,1.7
72001,RM050,25.0
72001,RM031,6.0
72001,RM030,6.0
52002,RM031,0.87
52002,RM030,0.87
52002,RM1201,0.1
52002,RM122,0.05
61708,RM200,0.75
61785,RM1102,72.2
61785,RM200,2.96
61785,RM605,0.0164
61785,RM606,0.0164
30042,RM313,3.66
30042,RM200,9.0
30042,RM1313,0.15
30042,RM1201,3.0
30042,RM050,115.0
30042,RM002,50.0
60053,RM1201,4.0
60053,RM050,107.0
60053,RM002,49.0
60053,RM400,3.34
60053,RM200,15.0
60053,RM1313,0.27
60053,RM602,1.3
18002,RM050,98.0
18002,RM033,46.0
18002,RM1201,3.0
18002,RM606,0.2
18002,RM517,0.19
18002,RM200,32.62
18002,RM183,0.19
53001,RM517,0.53
53001,RM200,33.2
53001,RM1201,99.5
53001,RM050,5.0
53001,RM033,41.5
88001,RM313,0.57
88001,RM200,2.7
88001,RM1313,0.01
88001,RM1201,2.0
88001,RM050,30.0
88001,RM033,30.0
43001,RM517,11.66
43001,RM400,0.27
43001,RM200,16.5
43001,RM1313,0.38
43001,RM1201,3.0
43001,RM050,92.0
43001,RM033,43.0
53002,RM517,0.355
53002,RM516,1.74
53002,RM400,0.01
53002,RM200,32.96
53002,RM197,0.154
53002,RM1201,5.0
53002,RM050,93.0
53002,RM033,40.0
61707,RM1102,80.15
50017,RM705,0.02
50017,RM517,2.0
50017,RM200,3.0
50017,RM1201,0.5
50017,RM050,15.0
50017,RM005,7.0
30043,RM005,52.0
30043,RM1201,4.0
30043,RM050,110.0
30043,RM200,5.9
30043,RM313,5.55
30043,RM312,2.2
52002,RM135,0.1
52002,RM050,0.85
52002,RM200,0.13
52002,RM515,0.218
52002,RM705,0.009
52003,RM030,1.2
52003,RM031,1.2
52003,RM1201,0.16
52003,RM122,0.08
52003,RM135,0.1
52003,RM080,0.2
52003,RM515,0.208
52003,RM705,0.005
52003,RM200,0.22
31701,RM1102,72.2
31701,RM200,2.0
31701,RM300,0.155
31701,RM304,0.5
31701,RM308,0.145
42003,RM030,1.0
42003,RM031,1.0
42003,RM080,0.46
42003,RM122,0.05
42003,RM135,0.1
42003,RM1201,0.1
42003,RM400,0.086
42003,RM515,0.27
42003,RM200,0.061
61242,RM1100,78.0
61242,RM200,0.48
61242,RM600,4.2
61242,RM801,0.024
44004,RM011,16.0
44004,RM1201,1.9
44004,RM050,14.0
44004,RM122,0.02
44004,RM200,2.84
44004,RM1016,3.0
44004,RM504,0.475
44004,RM505,3.785
44004,RM1008,0.095
44004,RM390,0.047
41004,RM1101,81.4
41004,RM200,3.5
41004,RM400,0.09
41004,RM502,0.42
41004,RM1313,0.1
41004,RM702,0.04
91012,RM1101,81.4
91012,RM304,0.13
91012,RM502,0.35
91012,RM505,0.6
91012,RM200,2.0
91012,RM1313,0.07
30040,RM003,3.0
16006,RM802,0.002
16006,RM600,0.006
16006,RM300,0.0025
16006,RM200,0.5
16006,RM1313,0.034
16006,RM1101,16.448
60056,RM005,8.0
60056,RM054,25.0
60056,RM1201,2.0
60056,RM602,0.19
60056,RM1313,0.06
60056,RM300,0.05
10001,RM005,8.0
10001,RM054,25.0
10001,RM1201,2.0
10001,RM1313,0.17
10001,RM602,0.03
30044,RM002,1.5
30044,RM050,5.6
30044,RM1201,0.28
30044,RM1313,0.015
30044,RM300,0.145
30044,RM304,0.466
402020,RM010,1.02
402020,RM011,3.815
402020,RM054,2.8
402020,RM092,0.13
402020,RM122,0.035
402020,RM197,0.0056
402020,RM200,0.072
402020,RM313,0.04
402020,RM901,0.018
402020,RM9901,5.079
64007,RM037,1.5
64007,RM106,0.04
64007,RM104,0.06
64007,RM986,0.04
64007,RM987,0.01
32002,RM122,0.33
32002,RM312,0.27
33002,RM313,12.97
33002,RM200,6.58
33002,RM197,0.86
33002,RM1201,8.0
33002,RM050,165.0
33002,RM033,57.0
65006,RM003,5.0
65006,RM005,5.0
65006,RM050,28.0
65006,RM1201,2.0
65006,RM1313,0.15
65006,RM200,9.0
65006,RM309,0.4
65006,RM802,0.05
60199N,RM003,6.0
60199N,RM005,6.0
60199N,RM050,20.0
60199N,RM092,0.9
60199N,RM105,0.9
60199N,RM122,0.12
60199N,RM135,0.6
60199N,RM200,0.93
60199N,RM602,0.07
60199N,RM606,17.6
60199N,RM802,0.038
40027,RM003,3.55
40027,RM105,0.5
18001,RM033,7.0
18001,RM1201,1.0
18001,RM050,15.0
18001,RM1313,0.18
18001,RM200,1.5
16519,RM1102,72.2
16519,RM1313,0.965
16519,RM200,7.43
16519,RM300,0.018
16519,RM517,0.115
16520,RM1102,72.2
16520,RM1313,1.257
16520,RM200,7.861
16520,RM300,0.03
16520,RM517,0.119
90016,RM1201,0.3
20043,RM005,9.0
20043,RM1201,2.0
20043,RM050,21.5
20043,RM200,12.6
20043,RM221,0.06
91097,RM1102,80.15
91097,RM200,3.6
91097,RM517,0.06
91097,RM705,0.03
50018,RM505,4.122
50018,RM200,1.06
50018,RM1201,0.7
50018,RM1011,3.435
50018,RM1007,0.18
50018,RM050,11.0
50018,RM002,2.0
70012,RM002,48.0
70012,RM050,96.0
70012,RM1201,8.0
70012,RM701,1.11
70012,RM502,10.14
70012,RM200,5.7
70012,RM304,1.16
70012,RM705,1.16
91596,RM517,1.1
91596,RM304,0.28
91596,RM200,2.54
91596,RM1313,0.085
91596,RM1102,72.2
91048,RM702,0.0315
91048,RM517,1.102
91048,RM304,0.426
91048,RM200,2.0
91048,RM183,0.126
91048,RM1101,80.15
86228,RM1101,80.15
86228,RM200,5.6
86228,RM222,0.04
86228,RM300,0.09
86228,RM505,0.04
31565,RM1102,80.15
31706,RM1102,80.15
31706,RM200,1.8
31706,RM300,0.1
31706,RM304,0.71
12403,RM199,1.04
91715,RM1102,72.2
91715,RM1313,0.076
91715,RM200,3.42
91715,RM304,0.028
91715,RM502,0.028
91715,RM517,0.105
91715,RM705,0.038
19003,RM005,4.25
19003,RM050,5.0
90016,RM050,4.0
90016,RM005,1.9
90016,RM9802,0.014
90016,RM313,0.0327
90016,RM197,0.174
90017,RM505,0.493
90017,RM304,0.084
90017,RM1313,0.05
90017,RM1201,0.3
90017,RM050,5.5
90017,RM002,1.5
19003,RM122,0.02
19003,RM9802,0.236
19003,RM9602,0.354
19003,RM1313,0.19
19003,RM517,0.0047
16518,RM1102,72.2
16518,RM1313,1.068
16518,RM200,6.53
16518,RM300,0.029
16518,RM517,0.02
16518,RM600,0.02
44005,RM037,10.53
44005,RM519,0.24
44005,RM402,1.8
44005,RM400,0.15
30045,RM005,38.5
30045,RM003,38.5
30045,RM050,208.0
30045,RM1201,9.0
30045,RM304,28.41
30045,RM313,20.76
30045,RM312,6.0
30045,RM200,2.51
16740,RM1101,80.15
16740,RM1313,0.03
16740,RM200,4.8
16713,RM200,5.1
20044,RM122,0.04
20044,RM104,0.6
20044,RM101,0.6
20044,RM050,10.0
20044,RM006,1.2
20044,RM002,6.0
20044,RM221,0.05
20044,RM200,21.6
20044,RM220,0.04
20047,RM122,0.04
20047,RM104,0.6
20047,RM101,0.6
20047,RM006,1.2
20047,RM001,16.0
20047,RM221,0.05
